id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,xcoord,ycoord,insample,_source
1679,10jan2008,2008,1,10,1232,January,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,7,48,5902,HORTON PL,5902,HORTON PL,,,880276.19,1030018,1,January2008.dta
1732,10jan2008,2008,1,10,1807,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,3,19,3700,CALIFORNIA AVE,3700,CALIFORNIA,,,897144.38,1003166,1,January2008.dta
1745,10jan2008,2008,1,10,1906,January,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,7,50,0,BELT AVE / MAFFITT A,0,BELT,,,886121.69,1034476,1,January2008.dta
1771,10jan2008,2008,1,10,2153,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,50,5721,TERRY AVE,5721,TERRY,,,884891.69,1035752,1,January2008.dta
1782,10jan2008,2008,1,10,2250,January,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,5,59,2917,PALM PL,2917,PALM,,,901732.63,1029012,1,January2008.dta
2382,14jan2008,2008,1,14,30,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,59,2618,DR MARTIN LUTHER KIN,2618,DR MARTIN L KING,CROWN NIGHTCLUB,ALIAS MLK/JEFFERSON,902033.13,1021171,1,January2008.dta
2879,17jan2008,2008,1,17,815,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,59,2723,COLEMAN ST,2723,COLEMAN,,JVL NEIGHBORHOOD,899992.13,1026442,1,January2008.dta
2965,17jan2008,2008,1,17,1845,January,2008,Weapons,151140,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,Yes,No,No,1,6,76,5731,ERA AVE,5731,ERA,,,890189.31,1047687,1,January2008.dta
2994,17jan2008,2008,1,17,2124,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,50,5641,ROOSEVELT PL,5641,ROOSEVELT PL,,,885395.31,1035836,1,January2008.dta
3099,18jan2008,2008,1,18,1430,January,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,1,17,4637,OREGON AVE,4637,OREGON,,,895632.88,997017.81,1,January2008.dta
3479,20jan2008,2008,1,20,2356,January,2008,Weapons,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,Yes,No,No,1,7,51,724,UNION BLVD,0,UNION,,@WEST END REC CENTER,885311.19,1026811,1,January2008.dta
3585,21jan2008,2008,1,21,1710,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,16,3820,CALIFORNIA AVE,3820,CALIFORNIA,,,897012.5,1002334,1,January2008.dta
3612,21jan2008,2008,1,21,2050,January,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,5,68,4507,ALICE AVE,4507,ALICE,,,899662.38,1034082,1,January2008.dta
3631,21jan2008,2008,1,21,2339,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,56,4244,W ASHLAND AVE,4244,ASHLAND,,,895636.81,1031595,1,January2008.dta
3673,22jan2008,2008,1,22,1000,January,2008,Weapons,151120,WEAPONS-STATE VIOL/UNLWFL USE/FLOURISHING,Yes,No,No,1,9,77,3501,FRANKLIN AVE,3501,FRANKLIN,BLUMEYER HOUSING COMPLEX,,898334,1022420,1,January2008.dta
3796,23jan2008,2008,1,23,5,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,56,2908,N NEWSTEAD AVE,2908,N NEWSTEAD,,,894460.13,1030860,1,January2008.dta
3811,23jan2008,2008,1,23,421,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,53,700,N EUCLID AVE,0,N EUCLID,,,888733.31,1026260,1,January2008.dta
3847,23jan2008,2008,1,23,1055,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,4,64,1100,N 3RD ST,1100,N 3RD,,,910065.81,1020112,1,January2008.dta
3940,23jan2008,2008,1,23,2301,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,83,0,GANO AVE / KOSSUTH A,0,GANO,,,900998.63,1031498,1,January2008.dta
3948,24jan2008,2008,1,24,10,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,37,2700,OLIVE ST,2700,OLIVE,,,901111.13,1019616,1,January2008.dta
4106,25jan2008,2008,1,25,830,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,4,61,1409,N 14TH ST,1409,N 14TH,O FALLON PLACE APARTMENTS,,906919.5,1022348,1,January2008.dta
4119,25jan2008,2008,1,25,1234,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,69,4834,CALVIN AVE,4834,CALVIN,,YARD,893990.81,1037176,1,January2008.dta
4267,26jan2008,2008,1,26,310,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,1,508,BATES ST,0,BATES,BP GAS,,892637.81,994365.88,1,January2008.dta
4400,26jan2008,2008,1,26,2319,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,72,5728,W FLORISSANT AVE,5728,W FLORISSANT,,,892558.13,1044850,1,January2008.dta
4402,26jan2008,2008,1,26,2319,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,No,No,Yes,-1,6,72,5728,W FLORISSANT AVE,5728,W FLORISSANT,,,892558.13,1044850,1,January2008.dta
4660,28jan2008,2008,1,28,1646,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,59,2700,CASS AVE,2700,CASS,,,901791.31,1023895,1,January2008.dta
4811,29jan2008,2008,1,29,1630,January,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,9,31,1547,S THERESA AVE,1547,S THERESA,WYMAN ELEMENTARY SCHOOL,,895305.88,1014367,1,January2008.dta
4831,29jan2008,2008,1,29,1823,January,2008,Weapons,151140,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,Yes,No,No,1,8,56,4421,ASHLAND AVE,4421,ASHLAND,,,894853,1032254,1,January2008.dta
5022,31jan2008,2008,1,31,1614,January,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,59,1500,BACON ST,1500,BACON,,,898888.5,1024871,1,January2008.dta
5548,08jan2008,2008,1,8,1400,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,36,706,N JEFFERSON AVE,0,N JEFFERSON,E. H. LYLE ACADEMY,,902377.38,1020515,1,February2008.dta
5748,01feb2008,2008,2,1,1155,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,16,2916,KEOKUK ST,2916,KEOKUK,,,896017.31,1001963,1,February2008.dta
6643,06feb2008,2008,2,6,2307,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,72,5447,PLOVER AVE,5447,PLOVER,,,892105.88,1043914,1,February2008.dta
6738,07feb2008,2008,2,7,1750,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,71,4921,ARLINGTON AVE,4921,ARLINGTON,,,891356.38,1040584,1,February2008.dta
6850,08feb2008,2008,2,8,1459,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,59,3867,KENNERLY AVE,3867,KENNERLY,,,898026.81,1028094,1,February2008.dta
6962,09feb2008,2008,2,9,300,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,5,64,2710,N 10TH ST,2710,N 10TH,,ALIAS ST LOUIS/I 70 EB,907950.63,1026493,1,February2008.dta
7011,09feb2008,2008,2,9,1458,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,71,4900,GERALDINE AVE,4900,GERALDINE,,,891987.88,1039601,1,February2008.dta
7103,10feb2008,2008,2,10,308,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,3,21,2300,S 13TH ST,2300,S 13TH,,,902660.81,1009606,1,February2008.dta
7154,10feb2008,2008,2,10,1519,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,50,5830,ROOSEVELT PL,5830,ROOSEVELT PL,,,884189.88,1036285,1,February2008.dta
7155,10feb2008,2008,2,10,1523,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,66,2000,E OBEAR AVE,2000,OBEAR,,,903209.69,1033402,1,February2008.dta
7172,10feb2008,2008,2,10,1707,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,0,3700,KOSSUTH AVE,3700,KOSSUTH,,,900998.63,1031498,1,February2008.dta
7290,11feb2008,2008,2,11,2210,February,2008,Weapons,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,Yes,No,No,1,1,16,3610,NEOSHO ST,3610,NEOSHO,,,892023.88,998624,1,February2008.dta
7309,12feb2008,2008,2,12,750,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,36,314,N JEFFERSON AVE,0,N JEFFERSON,HUDSON SECURITY,,902030.88,1019733,1,February2008.dta
7383,12feb2008,2008,2,12,1902,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,1,6221,VERMONT AVE,6221,VERMONT,,,891088,992956.88,1,February2008.dta
7569,13feb2008,2008,2,13,2024,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,48,5800,ENRIGHT AVE,5800,ENRIGHT,,,880974.38,1027445,1,February2008.dta
7709,14feb2008,2008,2,14,1630,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,8,54,4719,VERNON AVE,4719,VERNON,,,890140.38,1028279,1,February2008.dta
7780,15feb2008,2008,2,15,50,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,7,51,5048,WELLS AVE,5048,WELLS,,,887725.13,1030190,1,February2008.dta
7909,15feb2008,2008,2,15,2015,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,74,8851,LOWELL ST,8851,LOWELL,,,898016.5,1053022,1,February2008.dta
7926,15feb2008,2008,2,15,2322,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,50,5872,LOTUS AVE,5872,LOTUS,,,883030.31,1034759,1,February2008.dta
8048,16feb2008,2008,2,16,2041,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,56,3901,COTTAGE AVE,3901,COTTAGE,,,897649.13,1027641,1,February2008.dta
8082,17feb2008,2008,2,17,100,February,2008,Weapons,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,Yes,No,No,1,1,2,7302,PENNSYLVANIA AVE,7302,PENNSYLVANIA,,,889904.81,989272,1,February2008.dta
8219,18feb2008,2008,2,18,115,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,72,5500,THRUSH AVE,5500,THRUSH,,,892661.13,1043759,1,February2008.dta
8306,18feb2008,2008,2,18,1838,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,61,1400,CASS AVE,1400,CASS,,,907205.63,1022430,1,February2008.dta
8421,19feb2008,2008,2,19,1353,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,7,48,1180,HODIAMONT AVE,1180,HODIAMONT,,,879845.19,1031621,1,February2008.dta
8525,20feb2008,2008,2,20,735,February,2008,Weapons,151140,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,Yes,No,No,1,7,50,5636,TERRY AVE,5636,TERRY,,,885190.38,1035365,1,February2008.dta
8615,20feb2008,2008,2,20,2004,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,68,4301,NATURAL BRIDGE AVE,4301,NATURAL BRIDGE,DOLLAR WORLD,,895761.69,1032844,1,February2008.dta
8708,21feb2008,2008,2,21,1625,February,2008,Weapons,151140,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,Yes,No,No,1,3,30,3131,IOWA AVE,3131,IOWA,,,897891.38,1006928,1,February2008.dta
8805,22feb2008,2008,2,22,1455,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,3,18,3407,S JEFFERSON AVE,3407,S JEFFERSON,,,898769.5,1005097,1,February2008.dta
8873,22feb2008,2008,2,22,2323,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,78,5816,DR MARTIN LUTHER KIN,5816,DR MARTIN L KING,,,882978.69,1033665,1,February2008.dta
8886,23feb2008,2008,2,23,38,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,60,1515,N MARKET ST,1515,NORTH MARKET,,,906253.5,1024793,1,February2008.dta
8912,23feb2008,2008,2,23,510,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,6,86,5001,W FLORISSANT AVE,5001,W FLORISSANT,,,895484,1040716,1,February2008.dta
8991,23feb2008,2008,2,23,2000,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,3,15,4241,WYOMING ST,4241,WYOMING,,,888814.81,1007712,1,February2008.dta
9207,25feb2008,2008,2,25,1515,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,2,0,4937,EICHELBERGER ST,4937,EICHELBERGER,,,883050.31,1000596,1,February2008.dta
9318,26feb2008,2008,2,26,1050,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,74,8948,NEWBY ST,8948,NEWBY,,,895776.13,1051319,1,February2008.dta
9344,26feb2008,2008,2,26,1235,February,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,62,912,CARR ST,0,CARR,,,908442.5,1020385,1,February2008.dta
9379,26feb2008,2008,2,26,1720,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,50,5912,COTE BRILLIANTE AVE,5912,COTE BRILLIANTE,,,882399.88,1034804,1,February2008.dta
9837,29feb2008,2008,2,29,1730,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,3,3650,BATES ST,3650,BATES,,,889936.88,996160.13,1,February2008.dta
9854,29feb2008,2008,2,29,2000,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,68,2117,E ADELAIDE AVE,2117,ADELAIDE,,,900604.38,1035064,1,February2008.dta
9862,29feb2008,2008,2,29,2230,February,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,54,4641,ENRIGHT AVE,4641,ENRIGHT,,STREET,889665.13,1026463,1,February2008.dta
10536,02mar2008,2008,3,2,1550,March,2008,Weapons,151140,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,Yes,No,No,1,5,83,3800,KOSSUTH AVE,0,FAIRGROUND PK,FAIRGROUNDS PARK,,900623.13,1031700,1,March2008.dta
10582,02mar2008,2008,3,2,2109,March,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,34,0,I 55 NORTHBOUND / S,0,I 55,STREET,,906806.13,1012405,1,March2008.dta
10591,02mar2008,2008,3,2,2152,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,78,5333,MINERVA AVE,5333,MINERVA,,,885379.88,1030351,1,March2008.dta
10660,03mar2008,2008,3,3,915,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,59,3836,NATURAL BRIDGE AVE,3836,NATURAL BRIDGE,BEAUMONT HIGH SCHOOL,@BEAUMONT HIGH SCHOOL,899611.19,1030255,1,March2008.dta
10739,03mar2008,2008,3,3,2045,March,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,9,39,1115,S NEWSTEAD AVE,1115,S NEWSTEAD,,,888873.81,1016856,1,March2008.dta
10753,03mar2008,2008,3,3,2214,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,3,30,3255,NEBRASKA AVE,3255,NEBRASKA,,,896923.31,1006061,1,March2008.dta
10911,05mar2008,2008,3,5,1400,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,76,5000,GOODFELLOW BLVD,5000,GOODFELLOW,,,887882.38,1044387,1,March2008.dta
10918,05mar2008,2008,3,5,1553,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,48,5821,DELMAR BLVD,5821,DELMAR,,,880857.19,1027276,1,March2008.dta
10968,05mar2008,2008,3,5,2102,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,31,3415,PARK AVE,3415,PARK,,,896065.31,1014869,1,March2008.dta
11055,06mar2008,2008,3,6,1215,March,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,9,28,3867,LAFAYETTE AVE,3867,LAFAYETTE,,,893149.19,1013934,1,March2008.dta
11225,07mar2008,2008,3,7,1344,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,50,5816,ROOSEVELT PL,5816,ROOSEVELT PL,,GANGWAY,884340.38,1036218,1,March2008.dta
11229,07mar2008,2008,3,7,1405,March,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,6,74,8009,CHURCH RD,8009,CHURCH RD,,,896742.88,1047039,1,March2008.dta
11377,08mar2008,2008,3,8,710,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,56,4216,NATURAL BRIDGE AVE,4216,NATURAL BRIDGE,,,896903.5,1031855,1,March2008.dta
11404,08mar2008,2008,3,8,1330,March,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,3,21,2100,MENARD ST,2100,MENARD,,,903863.31,1010118,1,March2008.dta
11604,09mar2008,2008,3,9,1925,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,72,4737,BEACON AVE,4737,BEACON,,,889811.31,1041081,1,March2008.dta
11726,10mar2008,2008,3,10,1530,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,51,5056,MINERVA AVE,5056,MINERVA,,,887545.13,1029555,1,March2008.dta
11962,11mar2008,2008,3,11,2238,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,66,2025,E OBEAR AVE,2025,OBEAR,,,903209.69,1033402,1,March2008.dta
11967,11mar2008,2008,3,11,2301,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,8,56,3039,NEW ASHLAND PL,3039,NEW ASHLAND PL,,,896136.38,1030685,1,March2008.dta
12105,12mar2008,2008,3,12,1925,March,2008,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,6,69,4509,PENROSE ST,4509,PENROSE,,,895419.13,1035541,1,March2008.dta
12112,12mar2008,2008,3,12,2000,March,2008,Weapons,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,Yes,No,No,1,5,59,3746,SAINT LOUIS AVE,3746,ST LOUIS,,ALIAS 3746 ST LOUIS,899065.31,1027920,1,March2008.dta
12131,12mar2008,2008,3,12,2130,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,3,19,3725,S COMPTON AVE,3725,S COMPTON,,,894964.38,1003261,1,March2008.dta
12220,13mar2008,2008,3,13,1459,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,7,48,5325,BARTMER AVE,5325,BARTMER,,,884969.88,1029613,1,March2008.dta
12274,13mar2008,2008,3,13,2002,March,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,59,3021,DR MARTIN LUTHER KIN,3021,DR MARTIN L KING,,,899988.31,1022690,1,March2008.dta
