id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source,mergedileads
11289,14mar2008,2008,3,14,800,3,2008,7,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,0,0,6909,SOUTHWEST,6909,SOUTHWEST,,,0,0,March2008.dta,6909 SOUTHWEST
11424,14mar2008,2008,3,14,2335,3,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,0,0,419,10 ST,0,N 10TH,,,0,0,March2008.dta,419 10 ST
11429,15mar2008,2008,3,15,5,3,2008,3,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,1,0,0,1,5,0,2900,N. GRAND,2900,N GRAND,,,0,0,March2008.dta,2900 N. GRAND
11888,17mar2008,2008,3,17,1645,3,2008,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,0,0,6400,WEST PARK,6400,WEST PARK,,,0,0,March2008.dta,6400 WEST PARK
13277,26mar2008,2008,3,26,1000,3,2008,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,0,0,4519,S. GRAND,4519,S GRAND,,,0,0,March2008.dta,4519 S. GRAND
14166,03jan2008,2008,1,3,900,4,2008,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,0,0,1034,S. KINGSHIGHWAY,1034,S KINGSHIGHWAY,,,0,0,April2008.dta,1034 S. KINGSHIGHWAY
14250,15mar2008,2008,3,15,2107,4,2008,11,112020,FRAUD-CREDIT DEVICE/UNDER $150,1,0,0,1,0,0,3720,N KINGSHIGHWAY,3720,N KINGSHIGHWAY,WALGREENS,,0,0,April2008.dta,3720 N KINGSHIGHWAY
14310,26mar2008,2008,3,26,1000,4,2008,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,0,0,4405,S. GRAND,4405,S GRAND,,,0,0,April2008.dta,4405 S. GRAND
14473,01apr2008,2008,4,1,1020,4,2008,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,5,0,2929,N. 20TH,2929,N 20TH,,ALIAS ST LOUIS AVE/RAUSCHENBACH AVE,0,0,April2008.dta,2929 N. 20TH
14485,01apr2008,2008,4,1,1200,4,2008,12,121000,EMBEZZLEMENT-VALUE OVER $150,1,0,0,1,4,0,1114,MARKET ST,1114,MARKET,CASHIER S OFFICE,CIRCUIT CLERK S OFFICE ROOM 103,0,0,April2008.dta,1114 MARKET ST
14893,03apr2008,2008,4,3,1342,4,2008,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,0,0,5618,S. GRAND,5618,S GRAND,,,0,0,April2008.dta,5618 S. GRAND
14956,03apr2008,2008,4,3,2110,4,2008,4,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1,0,0,1,0,0,5933,W. FLORISSANT,5933,W FLORISSANT,,STREET IN FRONT OF BUSINESS,0,0,April2008.dta,5933 W. FLORISSANT
15673,08apr2008,2008,4,8,1130,4,2008,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,0,0,4627,RIDGEWOOD AVE,4627,RIDGEWOOD,,,0,0,April2008.dta,4627 RIDGEWOOD AVE
15699,08apr2008,2008,4,8,1600,4,2008,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,8,0,4279,ALDINE,4279,ALDINE,,,0,0,April2008.dta,4279 ALDINE
16192,11apr2008,2008,4,11,1254,4,2008,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,0,0,812,DICKSON ST,0,DICKSON,COCHRAN GARDEN HOUSING COMPLEX,,0,0,April2008.dta,812 DICKSON ST
16193,11apr2008,2008,4,11,1300,4,2008,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,0,0,1300,CASS,1300,CASS,,,0,0,April2008.dta,1300 CASS
16564,13apr2008,2008,4,13,1500,4,2008,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,5,0,4127,N. GRAND,4127,N GRAND,,,0,0,April2008.dta,4127 N. GRAND
17121,16apr2008,2008,4,16,1529,4,2008,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,9,0,2900,SAMUEL SHEPARD,2900,SAMUEL SHEPARD,,,0,0,April2008.dta,2900 SAMUEL SHEPARD
17373,17apr2008,2008,4,17,2100,4,2008,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,0,0,4127,CHOUTEAU,4127,CHOUTEAU,,,0,0,April2008.dta,4127 CHOUTEAU
17443,18apr2008,2008,4,18,930,4,2008,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,0,0,4701,S. KINGSHIGHWAY,4701,S KINGSHIGHWAY,,,0,0,April2008.dta,4701 S. KINGSHIGHWAY
17515,18apr2008,2008,4,18,1635,4,2008,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,9,0,850,S GRAND,0,S GRAND,,ON GRAND AVE ABOVE THE METROLINK STA,0,0,April2008.dta,850 S GRAND
17532,18apr2008,2008,4,18,1815,4,2008,3,31211,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,1,0,0,1,0,0,4000,S. GRAND BLVD,4000,S GRAND,,,0,0,April2008.dta,4000 S. GRAND BLVD
17947,20apr2008,2008,4,20,2245,4,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,0,0,1031,HIGHLANDER PLAZA DR,1031,HIGHLANDER DR,HIGHLANDS LOFTS,,0,0,April2008.dta,1031 HIGHLANDER PLAZA DR
18499,23apr2008,2008,4,23,2130,4,2008,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,0,0,5200,W. FLORISSANT,5200,W FLORISSANT,,,0,0,April2008.dta,5200 W. FLORISSANT
18500,23apr2008,2008,4,23,2130,4,2008,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,0,0,5200,W. FLORISSANT,5200,W FLORISSANT,,,0,0,April2008.dta,5200 W. FLORISSANT
18524,23apr2008,2008,4,23,2340,4,2008,15,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1,0,0,1,9,0,375,NORTH TAYLOR,0,N TAYLOR,,,0,0,April2008.dta,375 NORTH TAYLOR
18725,25apr2008,2008,4,25,700,4,2008,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,0,0,11050,RIVERVIEW DR.,0,RIVERVIEW DR,PIER ST. LOUIS DEVELOPMENT,,0,0,April2008.dta,11050 RIVERVIEW DR.
19426,29apr2008,2008,4,29,1345,4,2008,7,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,9,0,3225,SCHOOL,3225,SCHOOL,BLUMEYER,,0,0,April2008.dta,3225 SCHOOL
19686,03apr2008,2008,4,3,1600,5,2008,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,8,55,2616,N. KINGSHIGHWAY,2616,N KINGSHIGHWAY,,,0,0,May2008.dta,2616 N. KINGSHIGHWAY
20213,02may2008,2008,5,2,1930,5,2008,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,35,420,S 8TH ST LOUIS,0,S 8TH,BUSCH STADIUM,,0,0,May2008.dta,420 S 8TH ST LOUIS
20303,03may2008,2008,5,3,745,5,2008,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,8,55,4873,ST LOUIS AVE,4873,ST LOUIS,SALAMA MARKET,,0,0,May2008.dta,4873 ST LOUIS AVE
20624,05may2008,2008,5,5,730,5,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,3,20,2700,S 7TH ST,2700,S 7TH,,,0,0,May2008.dta,2700 S 7TH ST
20647,05may2008,2008,5,5,1010,5,2008,3,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,1,0,0,1,4,36,137,UNION STATION METROL,0,MARKET,UNION STATION,PASSENGER PICKUP/DROPOFF,0,0,May2008.dta,137 UNION STATION METROL
20765,05may2008,2008,5,5,2135,5,2008,11,115200,FRAUD-STEALING BY DECEIT/UNDER $150,1,0,0,1,7,48,731,HODIAMONT,0,HODIAMONT,DELMAR METROLINK,@METROLINK - DELMAR,0,0,May2008.dta,731 HODIAMONT
20776,05may2008,2008,5,5,2250,5,2008,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,7,47,250,DEBALIVIERE,0,DEBALIVIERE,METRO,@FOREST PARK METROLINK,0,0,May2008.dta,250 DEBALIVIERE
21200,08may2008,2008,5,8,1814,5,2008,9,92000,SIMPLE ASSAULT-HARRASSMENT,1,0,0,1,4,34,1816,S TUCKER BLVD,1816,S TUCKER,,APT A,0,0,May2008.dta,1816 S TUCKER BLVD
22323,15may2008,2008,5,15,1208,5,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,4,36,137,METROLINK- UNION STA,1414,SPRUCE,UNION STATION PLATFORM,300 S 18TH UNION STATION,0,0,May2008.dta,137 METROLINK- UNION STA
23006,19may2008,2008,5,19,53,5,2008,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,9,38,4411,FOREST PARK,4411,FOREST PARK,REAR,,0,0,May2008.dta,4411 FOREST PARK
23942,23may2008,2008,5,23,2200,5,2008,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,9,37,3600,SCOTT,3600,SCOTT,ST. LOUIS METROLINK,GRAND METROLINK PLATFORM,0,0,May2008.dta,3600 SCOTT
24113,24may2008,2008,5,24,1820,5,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,6,75,10001,RIVERVIEW DR,0,RIVERVIEW DR,,RIVERVIEW PARK,0,0,May2008.dta,10001 RIVERVIEW DR
24803,28may2008,2008,5,28,1700,5,2008,7,71040,AUTO THEFT-PERM RETNT/ATTEMPT,1,0,0,1,2,42,6335,MANCHESTER,6335,MANCHESTER,BOB S AUTO SALES,,0,0,May2008.dta,6335 MANCHESTER
25002,29may2008,2008,5,29,2025,5,2008,15,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1,0,0,1,6,0,4781,DAVISON AVE,4781,DAVISON,,,0,0,May2008.dta,4781 DAVISON AVE
25220,31may2008,2008,5,31,326,5,2008,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,9,37,3720,LACLEDE,3720,LACLEDE,,,0,0,May2008.dta,3720 LACLEDE
25262,31may2008,2008,5,31,1256,5,2008,7,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,8,0,1506,NO KINGSHIGHWAY,1506,N KINGSHIGHWAY,BP STATION LOT,,0,0,May2008.dta,1506 NO KINGSHIGHWAY
25568,30may2008,2008,5,30,1350,6,2008,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1,0,0,1,7,48,731,HODIAMONT,0,HODIAMONT,DELMAR METROLINK WB,WESTBOUND METROLINK LRV# 4002,0,0,June2008.dta,731 HODIAMONT
25569,30may2008,2008,5,30,1430,6,2008,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,9,29,5600,S SPRING,5600,S SPRING,,,0,0,June2008.dta,5600 S SPRING
25860,01jun2008,2008,6,1,2345,6,2008,3,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1,0,0,1,9,38,11,SO. SARAH,0,S SARAH,STREET,,0,0,June2008.dta,11 SO. SARAH
26009,02jun2008,2008,6,2,2035,6,2008,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,5,67,4231,N GRAND,4231,N GRAND,JUBILLE COMMUNITY CHURCH,,0,0,June2008.dta,4231 N GRAND
26815,07jun2008,2008,6,7,230,6,2008,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,4,35,612,N 2ND ST,0,N 2ND,XES LOUNGE ON THE LANDING,,0,0,June2008.dta,612 N 2ND ST
27034,08jun2008,2008,6,8,600,6,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,7,50,3200,HAMILTON,3200,HAMILTON,,,0,0,June2008.dta,3200 HAMILTON
27311,09jun2008,2008,6,9,1940,6,2008,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,2,82,5595,GRAND DRIVE,5595,GRAND DR,FOREST PARK,FOREST PARK FOREVER,0,0,June2008.dta,5595 GRAND DRIVE
28076,13jun2008,2008,6,13,1830,6,2008,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,1,5,5336,WEST,5336,WEST,,,0,0,June2008.dta,5336 WEST
28256,14jun2008,2008,6,14,2119,6,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,9,29,1500,MOTARD,1500,MOTARD,,,0,0,June2008.dta,1500 MOTARD
28434,16jun2008,2008,6,16,1,6,2008,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1,0,0,1,5,66,2000,E. GRAND ST LOUIS,2000,E GRAND,,,0,0,June2008.dta,2000 E. GRAND ST LOUIS
28474,16jun2008,2008,6,16,645,6,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,4,33,3800,RUTGER LN,3800,RUTGER LN,,,0,0,June2008.dta,3800 RUTGER LN
28475,16jun2008,2008,6,16,645,6,2008,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,1,1,4,33,3800,RUTGER LN,3800,RUTGER LN,,,0,0,June2008.dta,3800 RUTGER LN
28806,18jun2008,2008,6,18,255,6,2008,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,6,72,4572,THRUSH AVE,4572,THRUSH,,,0,0,June2008.dta,4572 THRUSH AVE
29358,21jun2008,2008,6,21,54,6,2008,4,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1,0,0,1,5,59,3500,FARRAR ST,3500,FARRAR,,,0,0,June2008.dta,3500 FARRAR ST
29431,21jun2008,2008,6,21,1200,6,2008,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,36,321,S 21ST,0,S 21ST,CLUB SOCIETY S,,0,0,June2008.dta,321 S 21ST
29619,22jun2008,2008,6,22,1730,6,2008,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,2,320,DAVIS ST,0,DAVIS,,,0,0,June2008.dta,320 DAVIS ST
30065,25jun2008,2008,6,25,1006,6,2008,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,65,4040,N. 23RD,4040,N 23RD,,,0,0,June2008.dta,4040 N. 23RD
30407,27jun2008,2008,6,27,1114,6,2008,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,6,75,10450,RIVERVIEW BLVD,0,RIVERVIEW,CHAIN OF ROCKS BRIDE PARKING LOT,,0,0,June2008.dta,10450 RIVERVIEW BLVD
30568,28jun2008,2008,6,28,421,6,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,9,77,1235,PAGE,1235,PAGE,,,0,0,June2008.dta,1235 PAGE
30864,29jun2008,2008,6,29,1911,6,2008,24,243300,DISORDERLY CONDUCT-OTHR DSTRB/UNNEC NOISE,1,0,0,1,5,59,3700,N VANDEVENTER AVE,3700,N VANDEVENTER,,,0,0,June2008.dta,3700 N VANDEVENTER AVE
31100,27may2008,2008,5,27,1128,7,2008,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1,0,0,1,4,36,1200,MARKET ST,1200,MARKET,,@CITY HALL,0,0,July2008.dta,1200 MARKET ST
31144,14jun2008,2008,6,14,150,7,2008,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,4,36,326,S 21ST,0,S 21ST,CLUB SOCIETY,@HEADQUARTERS,0,0,July2008.dta,326 S 21ST
31145,14jun2008,2008,6,14,150,7,2008,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,4,36,326,S 21ST,0,S 21ST,CLUB SOCIETY,@HEADQUARTERS,0,0,July2008.dta,326 S 21ST
31609,02jul2008,2008,7,2,1056,7,2008,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,1,4,4638,PRIMM,4638,PRIMM,,,0,0,July2008.dta,4638 PRIMM
32563,07jul2008,2008,7,7,1700,7,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,1,2,8302,MINNESOTA,8302,MINNESOTA,,,0,0,July2008.dta,8302 MINNESOTA
32683,08jul2008,2008,7,8,1030,7,2008,5,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1,0,0,1,0,0,6003,DAVISON AVE,6003,DAVISON,,,0,0,July2008.dta,6003 DAVISON AVE
32919,09jul2008,2008,7,9,1630,7,2008,10,101000,FORGERY,1,0,0,1,3,19,3760,S. GRAND,3760,S GRAND,,,0,0,July2008.dta,3760 S. GRAND
34034,15jul2008,2008,7,15,900,7,2008,11,112010,FRAUD-CREDIT DEVICE/OVER $150,1,0,0,1,3,15,3538,S. KINGSHIGHWAY,3538,S KINGSHIGHWAY,,,0,0,July2008.dta,3538 S. KINGSHIGHWAY
37137,12apr2008,2008,4,12,900,8,2008,12,121000,EMBEZZLEMENT-VALUE OVER $150,1,0,0,1,2,82,1,GOVERNMENT DR,0,FOREST PK,,ST LOUIS ZOO,0,0,August2008.dta,1 GOVERNMENT DR
37864,02aug2008,2008,8,2,2100,8,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,4,59,2827,EVANS AVE,2827,EVANS,,,0,0,August2008.dta,2827 EVANS AVE
37881,02aug2008,2008,8,2,2230,8,2008,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,4,35,101,N. BROADWAY,0,N BROADWAY,CALECOS RESTAURANT & BAR,,0,0,August2008.dta,101 N. BROADWAY
38003,03aug2008,2008,8,3,1500,8,2008,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,2,82,10,FOREST PARK,0,FOREST PARK,SOUTH ZOO PARKING LOT,,0,0,August2008.dta,10 FOREST PARK
38391,05aug2008,2008,8,5,1900,8,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,0,0,2100,WESTBOUND I 70 ST LO,2100,I 70,,,0,0,August2008.dta,2100 WESTBOUND I 70 ST LO
38865,08aug2008,2008,8,8,300,8,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,5,0,2100,HERBERT AVE CNTY,2100,UNKNOWN,WHITE CASTLE,PARKING LOT,0,0,August2008.dta,2100 HERBERT AVE CNTY
38982,08aug2008,2008,8,8,1800,8,2008,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,6,76,5077,ERA,5077,ERA,,,0,0,August2008.dta,5077 ERA
39614,12aug2008,2008,8,12,920,8,2008,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,3,25,3430,S.GRAND,3430,S GRAND,,,0,0,August2008.dta,3430 S.GRAND
40230,15aug2008,2008,8,15,1219,8,2008,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,6,75,11000,RIVERVIEW,0,RIVERVIEW,,CHAIN OF ROCKS BRIDGE,0,0,August2008.dta,11000 RIVERVIEW
40631,17aug2008,2008,8,17,1730,8,2008,3,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1,0,0,1,7,0,250,DEBALIVIERE AVE,0,DEBALIVIERE,METRO,@METROLINK - FOREST PARK,0,0,August2008.dta,250 DEBALIVIERE AVE
40644,17aug2008,2008,8,17,1900,8,2008,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,0,0,2900,I 55 SOUTHBOUND ST L,2900,I 55,,,0,0,August2008.dta,2900 I 55 SOUTHBOUND ST L
41612,22aug2008,2008,8,22,2335,8,2008,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,7,0,730,ROSEDALE,0,ROSEDALE,,DELMAR METROLINK PARKING LOT,0,0,August2008.dta,730 ROSEDALE
42091,25aug2008,2008,8,25,1030,8,2008,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,0,0,6715,DAIBER,9999,UNKNOWN,,,0,0,August2008.dta,6715 DAIBER
42308,26aug2008,2008,8,26,1500,8,2008,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,8,0,4200,DR. MARTIN LUTHER KI,4200,DR MARTIN L KING,,,0,0,August2008.dta,4200 DR. MARTIN LUTHER KI
42386,26aug2008,2008,8,26,2253,8,2008,4,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1,0,0,1,0,0,2931,N NEWSTEAD,2931,N NEWSTEAD,,,0,0,August2008.dta,2931 N NEWSTEAD
42408,27aug2008,2008,8,27,142,8,2008,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,0,0,5300,EMERSON AVE / THEKLA,5300,EMERSON,,,0,0,August2008.dta,5300 EMERSON AVE / THEKLA
43497,28aug2008,2008,8,28,2300,9,2008,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,0,613,COURTOIS ST,0,COURTOIS,,,0,0,September2008.dta,613 COURTOIS ST
43942,02sep2008,2008,9,2,1606,9,2008,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,0,0,5343,HAMPTON,5343,HAMPTON,,SNO CONE STAND,0,0,September2008.dta,5343 HAMPTON
44145,03sep2008,2008,9,3,1722,9,2008,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,6,0,6324,W FLORISSANT AVE,6324,W FLORISSANT,CLUB LEGIT/ IMPERIAL,REAR ALLEY,0,0,September2008.dta,6324 W FLORISSANT AVE
44205,03sep2008,2008,9,3,2147,9,2008,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,9,0,300,S. EUCLID,0,S EUCLID,PARKING GARAGE,,0,0,September2008.dta,300 S. EUCLID
