id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,xcoord,ycoord,insample,_source
6887,08feb2008,2008,2,8,1900,February,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,5,0,9999,UNKNOWN,9999,UNKNOWN,,,0,0,1,February2008.dta
7471,13feb2008,2008,2,13,800,February,2008,Other Assaults,92000,SIMPLE ASSAULT-HARRASSMENT,Yes,No,No,1,4,0,111,N. 7TH,0,N 7TH,PROBATION AND PAROLE,PROBATION AND PAROLE OFFICES DISTRIC,0,0,1,February2008.dta
7520,13feb2008,2008,2,13,1400,February,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,7,0,5952,OAKHERST PL.,5952,OAKHERST PL,,,0,0,1,February2008.dta
7680,14feb2008,2008,2,14,1300,February,2008,Sex Offenses,172100,SEX OFFNS-SODOMY/FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,1,February2008.dta
7681,14feb2008,2008,2,14,1300,February,2008,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,No,No,Yes,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,1,February2008.dta
7682,14feb2008,2008,2,14,1300,February,2008,Sex Offenses,172100,SEX OFFNS-SODOMY/FORCIBLE,No,No,Yes,-1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,1,February2008.dta
7881,15feb2008,2008,2,15,1900,February,2008,Burglary,51212,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,Yes,No,No,1,1,0,120,W CATALAN ST ST LOUI,0,CATALAN,,APT 111,0,0,1,February2008.dta
8016,16feb2008,2008,2,16,1700,February,2008,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,10000,UNKNOWN,,UNKNOWN ADDRESS,0,0,1,February2008.dta
8242,18feb2008,2008,2,18,900,February,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,9999,UNKNOWN,9999,UNKNOWN,,,0,0,1,February2008.dta
8607,20feb2008,2008,2,20,1900,February,2008,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,5,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,February2008.dta
8732,21feb2008,2008,2,21,2000,February,2008,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,1,February2008.dta
8757,22feb2008,2008,2,22,150,February,2008,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,0,0,4600,S.BROADWAY ST LOUIS,4600,S BROADWAY,,,0,0,1,February2008.dta
8829,22feb2008,2008,2,22,1800,February,2008,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,9999,UNKNOWN,9999,UNKNOWN,,,0,0,1,February2008.dta
8856,22feb2008,2008,2,22,2059,February,2008,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,0,0,1187,S. KINGSHIGHWAY,1187,S KINGSHIGHWAY,BP AMOCO,BP AMOCO,0,0,1,February2008.dta
9046,24feb2008,2008,2,24,545,February,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,February2008.dta
9194,25feb2008,2008,2,25,1430,February,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,4800,BLOCK OF LEE ST LOUI,4800,LEE,,,0,0,1,February2008.dta
9495,27feb2008,2008,2,27,1430,February,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,0,0,300,S 18TH,0,S 18TH,METRO,METROLINK PLATFORM,0,0,1,February2008.dta
9496,27feb2008,2008,2,27,1430,February,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,0,0,300,S 18TH,0,S 18TH,METRO,METROLINK PLATFORM,0,0,1,February2008.dta
9939,25nov1999,1999,11,25,2246,February,2008,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,0,February2008.dta
9948,07dec2007,2007,12,7,600,February,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,No,Yes,No,-1,0,0,4037,UNION,4037,UNION,,,0,0,0,February2008.dta
10076,16feb2008,2008,2,16,1700,March,2008,Sexual Assault,21000,RAPE -- FORCIBLE,No,Yes,No,-1,0,0,0,UNKNOWN,10000,UNKNOWN,,UNKNOWN ADDRESS,0,0,1,March2008.dta
10125,25feb2008,2008,2,25,900,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,9999,UNKNOWN ST LOUIS,9999,UNKNOWN,,,0,0,1,March2008.dta
10317,01mar2008,2008,3,1,1000,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,8,0,9999,UNKNOWN ST LOUIS,9999,UNKNOWN,,,0,0,1,March2008.dta
10659,03mar2008,2008,3,3,915,March,2008,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,0,0,4519,S GRAND,4519,S GRAND,,,0,0,1,March2008.dta
10903,05mar2008,2008,3,5,1300,March,2008,Burglary,52322,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,Yes,No,No,1,0,0,4444,FOREST PARK BLVD,4444,FOREST PARK,,,0,0,1,March2008.dta
11183,07mar2008,2008,3,7,720,March,2008,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",Yes,No,No,1,0,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,March2008.dta
11247,07mar2008,2008,3,7,1531,March,2008,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,0,0,4130,W. NATURAL BRIDGE AV,4130,NATURAL BRIDGE,AUTO ZONE,,0,0,1,March2008.dta
11350,08mar2008,2008,3,8,130,March,2008,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,0,0,GOODFELLOW / MCLAREN,0,GOODFELLOW,,,0,0,1,March2008.dta
11360,08mar2008,2008,3,8,240,March,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,0,0,3221,NATURAL BRIDGE AVE,3221,NATURAL BRIDGE,,,0,0,1,March2008.dta
11571,09mar2008,2008,3,9,1350,March,2008,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,0,0,0,INTERSTATE 70 / SHRE,0,I 70,,INTERSTATE 70/ SHREVE,0,0,1,March2008.dta
12058,12mar2008,2008,3,12,1500,March,2008,Burglary,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,Yes,No,No,1,0,6,,,5075,RUSKIN,,,0,0,1,March2008.dta
12143,12mar2008,2008,3,12,2245,March,2008,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,9,0,0,S. EUCLID,0,S EUCLID,,,0,0,1,March2008.dta
12219,13mar2008,2008,3,13,1430,March,2008,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,5,0,2526,PALM ST,2526,PALM,,,0,0,1,March2008.dta
12360,14mar2008,2008,3,14,800,March,2008,Motor Vehicle Theft,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,0,0,6909,SOUTHWEST,6909,SOUTHWEST,,,0,0,1,March2008.dta
12361,14mar2008,2008,3,14,800,March,2008,Motor Vehicle Theft,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,No,Yes,No,-1,0,0,6909,SOUTHWEST,6909,SOUTHWEST,,,0,0,1,March2008.dta
12502,14mar2008,2008,3,14,2335,March,2008,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,419,10 ST,0,N 10TH,,,0,0,1,March2008.dta
12507,15mar2008,2008,3,15,5,March,2008,Robbery,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,Yes,No,No,1,5,0,2900,N. GRAND,2900,N GRAND,,,0,0,1,March2008.dta
12978,17mar2008,2008,3,17,1645,March,2008,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,0,0,6400,WEST PARK,6400,WEST PARK,,,0,0,1,March2008.dta
13120,18mar2008,2008,3,18,1400,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,1,March2008.dta
13296,19mar2008,2008,3,19,1600,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,5,0,9999,UNKNOWN ST LOUIS,9999,UNKNOWN,,,0,0,1,March2008.dta
13720,21mar2008,2008,3,21,2125,March,2008,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,Yes,No,No,1,6,0,0,NATURAL BRIDGE & MAR,0,NATURAL BRIDGE,SHELL GAS STATION,,0,0,1,March2008.dta
13865,22mar2008,2008,3,22,1800,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,March2008.dta
13973,23mar2008,2008,3,23,1100,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,9,0,9999,UNKNOWN,9999,UNKNOWN,,,0,0,1,March2008.dta
14262,25mar2008,2008,3,25,1200,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,0,9999,UNKNOWN ST LOUIS,9999,UNKNOWN,,,0,0,1,March2008.dta
14415,26mar2008,2008,3,26,1000,March,2008,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,0,0,4519,S. GRAND,4519,S GRAND,,,0,0,1,March2008.dta
15122,30mar2008,2008,3,30,1200,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,March2008.dta
15236,31mar2008,2008,3,31,800,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,March2008.dta
15338,01jun2007,2007,6,1,800,March,2008,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,0,March2008.dta
15339,06jun2004,2004,6,6,2130,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,0,UNKNOWN,,,0,0,0,March2008.dta
15344,30jun2007,2007,6,30,47,March,2008,Burglary,52312,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,Yes,No,No,1,4,0,901,N 2ND,0,N 2ND,PINNACLE CASINO,,0,0,0,March2008.dta
15346,06jul2007,2007,7,6,649,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,0,UNKNOWN,,,0,0,0,March2008.dta
15349,25jul2007,2007,7,25,0,March,2008,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,5,0,0,UNKNOWN,0,UNKNOWN,,,0,0,0,March2008.dta
15353,01aug2003,2003,8,1,1338,March,2008,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,CITY OF ST LOUIS,0,UNKNOWN,,POSSIBLY 4422 LEDUC 4855 LEDUC 4019,0,0,0,March2008.dta
15363,15sep2004,2004,9,15,1,March,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,9,0,0,UNKNOWN,0,UNKNOWN,,,0,0,0,March2008.dta
15368,10oct2007,2007,10,10,1200,March,2008,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,1,0,3200,DAKOTA ST,3200,DAKOTA,,,0,0,0,March2008.dta
15395,12dec2007,2007,12,12,900,March,2008,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,0,0,4935,NEOSHO,4935,NEOSHO,,,0,0,0,March2008.dta
15401,21dec2007,2007,12,21,1,March,2008,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,1263,W PRATT,9999,UNKNOWN,,,0,0,0,March2008.dta
15420,03jan2008,2008,1,3,900,April,2008,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,0,0,1034,S. KINGSHIGHWAY,1034,S KINGSHIGHWAY,,,0,0,1,April2008.dta
15526,15mar2008,2008,3,15,2107,April,2008,Frauds,112020,FRAUD-CREDIT DEVICE/UNDER $150,Yes,No,No,1,0,0,3720,N KINGSHIGHWAY,3720,N KINGSHIGHWAY,WALGREENS,,0,0,1,April2008.dta
15534,17mar2008,2008,3,17,1645,April,2008,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,3,0,9999,UNKNOWN ST LOUIS,9999,UNKNOWN,,,0,0,1,April2008.dta
15592,26mar2008,2008,3,26,1000,April,2008,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,0,0,4405,S. GRAND,4405,S GRAND,,,0,0,1,April2008.dta
15683,31mar2008,2008,3,31,1400,April,2008,Larceny,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",Yes,No,No,1,0,0,0,LAFAYETTE AND S BROA,0,LAFAYETTE,,,0,0,1,April2008.dta
15768,01apr2008,2008,4,1,1020,April,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,5,0,2929,N. 20TH,2929,N 20TH,,ALIAS ST LOUIS AVE/RAUSCHENBACH AVE,0,0,1,April2008.dta
15780,01apr2008,2008,4,1,1200,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,0,1114,MARKET ST,1114,MARKET,CASHIER S OFFICE,CIRCUIT CLERK S OFFICE ROOM 103,0,0,1,April2008.dta
16091,02apr2008,2008,4,2,2200,April,2008,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,0,0,UNKNOWN,0,UNKNOWN,UNKNOWN,@CENTRAL PATROL DIVISION,0,0,1,April2008.dta
16199,03apr2008,2008,4,3,1342,April,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,5618,S. GRAND,5618,S GRAND,,,0,0,1,April2008.dta
16262,03apr2008,2008,4,3,2110,April,2008,Aggravated Assault,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,5933,W. FLORISSANT,5933,W FLORISSANT,,STREET IN FRONT OF BUSINESS,0,0,1,April2008.dta
16918,07apr2008,2008,4,7,2000,April,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,0,0,0,UNKNOWN ST LOUIS,0,UNKNOWN,,,0,0,1,April2008.dta
16993,08apr2008,2008,4,8,1130,April,2008,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,0,0,4627,RIDGEWOOD AVE,4627,RIDGEWOOD,,,0,0,1,April2008.dta
17019,08apr2008,2008,4,8,1600,April,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,8,0,4279,ALDINE,4279,ALDINE,,,0,0,1,April2008.dta
17498,11apr2008,2008,4,11,1000,April,2008,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,2,0,,UNKNOWN ST LOUIS,0,UNKNOWN,,1ST FL,0,0,1,April2008.dta
17524,11apr2008,2008,4,11,1254,April,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,812,DICKSON ST,0,DICKSON,COCHRAN GARDEN HOUSING COMPLEX,,0,0,1,April2008.dta
17525,11apr2008,2008,4,11,1300,April,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,1300,CASS,1300,CASS,,,0,0,1,April2008.dta
17579,11apr2008,2008,4,11,1745,April,2008,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,4,0,9999,UNKNOWN,9999,UNKNOWN,,,0,0,1,April2008.dta
17909,13apr2008,2008,4,13,1500,April,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,5,0,4127,N. GRAND,4127,N GRAND,,,0,0,1,April2008.dta
18045,14apr2008,2008,4,14,800,April,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,8,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,April2008.dta
18099,14apr2008,2008,4,14,1430,April,2008,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,2,0,0,I 44 EASTBOUND,0,I 44,AT KINGSHIGHWAY,,0,0,1,April2008.dta
18485,16apr2008,2008,4,16,1529,April,2008,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,9,0,2900,SAMUEL SHEPARD,2900,SAMUEL SHEPARD,,,0,0,1,April2008.dta
18743,17apr2008,2008,4,17,2100,April,2008,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,0,4127,CHOUTEAU,4127,CHOUTEAU,,,0,0,1,April2008.dta
18814,18apr2008,2008,4,18,930,April,2008,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,4701,S. KINGSHIGHWAY,4701,S KINGSHIGHWAY,,,0,0,1,April2008.dta
18888,18apr2008,2008,4,18,1635,April,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,9,0,850,S GRAND,0,S GRAND,,ON GRAND AVE ABOVE THE METROLINK STA,0,0,1,April2008.dta
18889,18apr2008,2008,4,18,1635,April,2008,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,No,Yes,No,-1,9,0,850,S GRAND,0,S GRAND,,ON GRAND AVE ABOVE THE METROLINK STA,0,0,1,April2008.dta
18906,18apr2008,2008,4,18,1815,April,2008,Robbery,31211,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,Yes,No,No,1,0,0,4000,S. GRAND BLVD,4000,S GRAND,,,0,0,1,April2008.dta
19341,20apr2008,2008,4,20,2245,April,2008,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,1031,HIGHLANDER PLAZA DR,1031,HIGHLANDER DR,HIGHLANDS LOFTS,,0,0,1,April2008.dta
19785,23apr2008,2008,4,23,800,April,2008,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,9,0,0,UNKNOWN,0,UNKNOWN,,,0,0,1,April2008.dta
19909,23apr2008,2008,4,23,2130,April,2008,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,5200,W. FLORISSANT,5200,W FLORISSANT,,,0,0,1,April2008.dta
19910,23apr2008,2008,4,23,2130,April,2008,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,5200,W. FLORISSANT,5200,W FLORISSANT,,,0,0,1,April2008.dta
19915,23apr2008,2008,4,23,2200,April,2008,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,5,0,0,INTERSTATE 70 / ST.,0,I 70,,,0,0,1,April2008.dta
19934,23apr2008,2008,4,23,2340,April,2008,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,9,0,375,NORTH TAYLOR,0,N TAYLOR,,,0,0,1,April2008.dta
20140,25apr2008,2008,4,25,700,April,2008,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,0,0,11050,RIVERVIEW DR.,0,RIVERVIEW DR,PIER ST. LOUIS DEVELOPMENT,,0,0,1,April2008.dta
