id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source
448133,10mar2016,2016,3,10,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
448197,10mar2016,2016,3,10,1400,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,8,0,WILLMORE RD,,WILLMORE,,,0,0,March2016.dta
448290,11mar2016,2016,3,11,1040,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
448497,13mar2016,2016,3,13,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
448623,14mar2016,2016,3,14,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
448765,15mar2016,2016,3,15,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
448766,15mar2016,2016,3,15,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
448920,15mar2016,2016,3,15,2330,March,2016,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,March2016.dta
449193,18mar2016,2016,3,18,1,March,2016,Aggravated Assault,43025,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,Yes,No,No,1,0,0,0,UNKNOWN,,UNION,,,0,0,March2016.dta
449322,19mar2016,2016,3,19,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
449518,21mar2016,2016,3,21,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,PARK,,,0,0,March2016.dta
449519,21mar2016,2016,3,21,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,PARK,,,0,0,March2016.dta
450005,25mar2016,2016,3,25,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
450006,25mar2016,2016,3,25,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
450044,25mar2016,2016,3,25,1200,March,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,0,0,UNKNOWN,,VERNON,,,0,0,March2016.dta
450133,26mar2016,2016,3,26,0,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,UNKNOWN,,,0,0,March2016.dta
450442,28mar2016,2016,3,28,1741,March,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,0,0,INTERSTATE 70,,,,,0,0,March2016.dta
450522,29mar2016,2016,3,29,1023,March,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,March2016.dta
450914,09mar2016,2016,3,9,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
450962,21mar2016,2016,3,21,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
450976,23mar2016,2016,3,23,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
450983,25mar2016,2016,3,25,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451061,31mar2016,2016,3,31,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451089,01apr2016,2016,4,1,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,WALSH,,,0,0,April2016.dta
451216,02apr2016,2016,4,2,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451217,02apr2016,2016,4,2,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451331,02apr2016,2016,4,2,2108,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,0000unknown,,,0,0,April2016.dta
451352,03apr2016,2016,4,3,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451353,03apr2016,2016,4,3,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451472,04apr2016,2016,4,4,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451609,05apr2016,2016,4,5,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
451850,07apr2016,2016,4,7,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
452103,09apr2016,2016,4,9,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
452320,11apr2016,2016,4,11,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,8TH,,,0,0,April2016.dta
452321,11apr2016,2016,4,11,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
452455,12apr2016,2016,4,12,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,UNKNOWN,,,0,0,April2016.dta
452585,13apr2016,2016,4,13,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
452847,15apr2016,2016,4,15,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
452988,16apr2016,2016,4,16,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
453367,19apr2016,2016,4,19,0,April,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,April2016.dta
453723,21apr2016,2016,4,21,2130,April,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,WALSH,,,0,0,April2016.dta
454084,24apr2016,2016,4,24,2020,April,2016,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,April2016.dta
454561,28apr2016,2016,4,28,2113,April,2016,Homicide,10000,HOMICIDE,Yes,No,No,1,0,0,0,UNKNOWN,,KINGSHIGHWAY,,,0,0,April2016.dta
454830,01feb2016,2016,2,1,900,May,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,0,0,0,BADEN NEIGHBORHOOD,,22ND,,,0,0,May2016.dta
454874,25mar2016,2016,3,25,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
454897,05apr2016,2016,4,5,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
454901,06apr2016,2016,4,6,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
454903,08apr2016,2016,4,8,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
454930,15apr2016,2016,4,15,0,May,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
454949,18apr2016,2016,4,18,1200,May,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,RED BUD,,,0,0,May2016.dta
455106,30apr2016,2016,4,30,1500,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,KINGSHIGHWAY,,,0,0,May2016.dta
455761,06may2016,2016,5,6,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
455803,06may2016,2016,5,6,1200,May,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,JULIAN,,,0,0,May2016.dta
456299,10may2016,2016,5,10,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
456581,12may2016,2016,5,12,1010,May,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,GANO,,,0,0,May2016.dta
456648,12may2016,2016,5,12,1900,May,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,May2016.dta
457451,19may2016,2016,5,19,0,May,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,MINNESOTA,,,0,0,May2016.dta
458916,29may2016,2016,5,29,2330,May,2016,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,May2016.dta
459213,01apr2016,2016,4,1,1100,June,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,MERAMEC,,,0,0,June2016.dta
459238,13apr2016,2016,4,13,1920,June,2016,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,No,1,4,59,,,,,,,0,0,June2016.dta
459280,01may2016,2016,5,1,0,June,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,June2016.dta
459359,22may2016,2016,5,22,1900,June,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,4,59,0,N GRAND AND CASS,,,,,0,0,June2016.dta
459415,28may2016,2016,5,28,100,June,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,6,74,8612,,,HALLS FERRY,,,0,0,June2016.dta
459445,30may2016,2016,5,30,1200,June,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,0,0,0,UNKNOWN,,WINNEBAGO,,,0,0,June2016.dta
460634,09jun2016,2016,6,9,1515,June,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,8TH,,,0,0,June2016.dta
461069,12jun2016,2016,6,12,2000,June,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,DALTON,,,0,0,June2016.dta
461097,13jun2016,2016,6,13,59,June,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,64,0,N BROADWAY,,,,,0,0,June2016.dta
462272,21jun2016,2016,6,21,1300,June,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OREGON,,,0,0,June2016.dta
463478,21mar2016,2016,3,21,1600,July,2016,Offenses Against The Family,204100,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,No,No,No,1,5,38,4050,,,GRAND,,,0,0,July2016.dta
463499,26apr2016,2016,4,26,1,July,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,July2016.dta
463642,23jun2016,2016,6,23,1900,July,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,4,60,,,,,,,0,0,July2016.dta
463643,24jun2016,2016,6,24,610,July,2016,Larceny,66701,LARCENY-BICYCLES UNDER $500,No,No,No,1,4,67,,,,,,,0,0,July2016.dta
463788,01jul2016,2016,7,1,800,July,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,JEFFERSON,,,0,0,July2016.dta
464710,07jul2016,2016,7,7,1700,July,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,NAGEL,,,0,0,July2016.dta
465736,15jul2016,2016,7,15,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,64,0,ANGELRODT ST,,2ND,,,0,0,July2016.dta
465926,16jul2016,2016,7,16,320,July,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,35,0,N BROADWAY AND COLE ST,,MEMORIAL,,,0,0,July2016.dta
465969,16jul2016,2016,7,16,1330,July,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,July2016.dta
466416,19jul2016,2016,7,19,2030,July,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,KENSINGTON,,,0,0,July2016.dta
466563,21jul2016,2016,7,21,220,July,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,70,0,I 70 WESTBOUND,,UNION,,,0,0,July2016.dta
466933,24jul2016,2016,7,24,100,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,July2016.dta
468111,01jul2016,2016,7,1,20,August,2016,Robbery,31212,ROBBERY-HIGHWAY       /KNIFE USED/ATTEMPT,No,No,No,1,6,75,,,,,,,0,0,August2016.dta
468155,11jul2016,2016,7,11,0,August,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,August2016.dta
468263,27jul2016,2016,7,27,900,August,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,ADKINS,,,0,0,August2016.dta
468282,28jul2016,2016,7,28,900,August,2016,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,GRAND,,,0,0,August2016.dta
468291,28jul2016,2016,7,28,1500,August,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,HOFFMAN,,,0,0,August2016.dta
468298,28jul2016,2016,7,28,2125,August,2016,Aggravated Assault,43203,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,No,No,No,1,5,55,,,,,,,0,0,August2016.dta
468880,04aug2016,2016,8,4,200,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,HALL,,,0,0,August2016.dta
469718,10aug2016,2016,8,10,0,August,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,August2016.dta
472251,27aug2016,2016,8,27,1200,August,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,WYOMING,,,0,0,August2016.dta
472732,30aug2016,2016,8,30,2230,August,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,August2016.dta
472925,15jul2016,2016,7,15,100,September,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,No,No,No,1,1,5,,EICHELBERGER ULENA,,GRAND,,,0,0,September2016.dta
473016,17aug2016,2016,8,17,1100,September,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,5,38,0,CHILDRENS PL,,,,,0,0,September2016.dta
474691,11sep2016,2016,9,11,2300,September,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,0,0,0,UNKNOWN,,GRAND,,,0,0,September2016.dta
474929,13sep2016,2016,9,13,1800,September,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,CLARK,,,0,0,September2016.dta
475076,14sep2016,2016,9,14,1815,September,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,0,0,0,N GRAND BLVD,,,,,0,0,September2016.dta
475666,19sep2016,2016,9,19,730,September,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,MARDEL,,,0,0,September2016.dta
476232,23sep2016,2016,9,23,1108,September,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,September2016.dta
476471,25sep2016,2016,9,25,0,September,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,September2016.dta
476729,27sep2016,2016,9,27,0,September,2016,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,,,0,0,September2016.dta
476752,27sep2016,2016,9,27,1030,September,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,CHOUTEAU,,,0,0,September2016.dta
476917,28sep2016,2016,9,28,1500,September,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,PERSHING,,,0,0,September2016.dta
477205,01jan2016,2016,1,1,1,October,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,0,0,0,UNKNOWN,,SCHOOL,,,0,0,October2016.dta
