id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source
460793,10jun2016,2016,6,10,1900,June,2016,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,Yes,No,No,1,6,83,0,FAIRGROUNDS PARK,,EMERSON,FAIRGROUNDS PARK,,0,0,June2016.dta
461237,14jun2016,2016,6,14,700,June,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,81,0,TOWER GROVE PARK,,,TOWER GROVE PARK,,0,0,June2016.dta
463571,08jun2016,2016,6,8,1730,July,2016,Aggravated Assault,44021,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 1ST DEGRE",Yes,No,No,1,0,0,0,UNKNOWN,,OLIVE,TO BE DETERMINED,,0,0,July2016.dta
463616,19jun2016,2016,6,19,1,July,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,4,35,999,2ND,,2ND,LUMIERE PLACE CASINO,,0,0,July2016.dta
464057,03jul2016,2016,7,3,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,SPRUCE,,INSIDE MOVING VEHICLE WHICH DEPARTED,0,0,July2016.dta
468346,30jul2016,2016,7,30,1300,August,2016,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,62,0,OFALLON PARK,,,OFALLON PARK,,0,0,August2016.dta
472851,31aug2016,2016,8,31,2200,August,2016,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,2,82,0,UNION DR,,MINERVA,FOREST PARK,BETWEEN SUMMIT DR AND THEATER DR,0,0,August2016.dta
480546,22oct2016,2016,10,22,2300,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,80,0,CARONDELET PARK,,,,@CARONDELET PARK,0,0,October2016.dta
481755,11apr2016,2016,4,11,915,November,2016,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,No,1,1,7,,CHIPPEWA MACKLIND,,,,JOHNSON`S SERVICE PARKING LOT,0,0,November2016.dta
482735,05nov2016,2016,11,5,1753,November,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,35,0,INTERSTATE 70 AT MEMORIAL DR,,,,@I 44 EASTBOUND / WASHINGTON AVE ALI,0,0,November2016.dta
482816,06nov2016,2016,11,6,940,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,0,GOVERNMENT DR,,GOVERNMENT,SAINT LOUIS ZOO,CHILDREN S ZOO AREA,0,0,November2016.dta
485602,30nov2016,2016,11,30,1950,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,80,0,CARONDELET PARK,,,CARONDELET PARK,,0,0,November2016.dta
486043,01dec2016,2016,12,1,1200,December,2016,Larceny,69603,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",Yes,No,No,1,4,35,0,N TUCKER BLVD AT WASHINGTON AV,,DELMAR,,APT 103,0,0,December2016.dta
486209,02dec2016,2016,12,2,2000,December,2016,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,CHILDRENS,METROLINK,,0,0,December2016.dta
